0.089653,0.12166,0.046453
0.11725,0.14892,0.069355
0.14524,0.17618,0.084673
0.17335,0.20483,0.096001
0.20148,0.23384,0.1155
0.22961,0.26217,0.13963
0.25775,0.2905,0.16752
0.28581,0.31846,0.19826
0.3139,0.34364,0.22919
0.34204,0.36427,0.25981
0.37013,0.38106,0.29062
0.39818,0.39458,0.31937
0.42563,0.40551,0.34463
0.45087,0.41138,0.36593
0.46875,0.41499,0.38005
0.46995,0.41522,0.38526
0.45744,0.41189,0.38219
0.43912,0.40451,0.37286
0.41775,0.3934,0.35953
0.39263,0.37686,0.34127
0.36542,0.35568,0.3191
0.33766,0.33174,0.29512
0.30962,0.30625,0.27103
0.28167,0.28031,0.24686
0.25395,0.25441,0.22279
0.22657,0.22869,0.19824
0.20024,0.20274,0.17722
0.1761,0.17744,0.16218
0.15629,0.15368,0.14934
0.14099,0.13117,0.13872
0.13036,0.10982,0.13086
0.12478,0.090541,0.12573
0.12326,0.073306,0.12548
0.1225,0.058512,0.12682
0.11942,0.044293,0.12836
0.11229,0.032625,0.13087
0.099859,0.022492,0.12916
0.083195,0.014607,0.12459
0.062442,0.0088542,0.11702
0.038892,0.0051672,0.10657
0.013827,0.0014751,0.095783
-0.012562,-0.0019561,0.084627
-0.039488,-0.00495,0.071839
-0.066869,-0.0087988,0.055525
-0.094571,-0.014717,0.0366
-0.12224,-0.021952,0.015284
-0.15,-0.030697,-0.0085618
-0.17778,-0.041467,-0.033121
-0.20562,-0.056515,-0.058978
-0.23347,-0.074219,-0.083831
-0.26132,-0.093173,-0.10827
-0.28895,-0.11397,-0.13241
-0.31619,-0.13689,-0.15704
-0.34297,-0.16052,-0.18044
-0.36841,-0.18443,-0.2008
-0.39165,-0.20795,-0.21681
-0.41131,-0.23081,-0.23051
-0.42458,-0.25215,-0.23982
-0.43053,-0.27391,-0.24456
-0.43021,-0.29592,-0.24682
-0.42312,-0.31691,-0.24509
-0.4101,-0.33584,-0.24132
-0.39294,-0.35242,-0.23603
-0.37247,-0.36572,-0.22945
-0.34885,-0.37633,-0.22146
-0.323,-0.38312,-0.21169
-0.29646,-0.38552,-0.20207
-0.26936,-0.38142,-0.19131
-0.24204,-0.37258,-0.18033
-0.21452,-0.36039,-0.16983
-0.18699,-0.34686,-0.16124
-0.15982,-0.33179,-0.15752
-0.13317,-0.31481,-0.1576
-0.10723,-0.2976,-0.1606
-0.082103,-0.27892,-0.16562
-0.058573,-0.25908,-0.17333
-0.039149,-0.23621,-0.18331
-0.024917,-0.21131,-0.19318
-0.016537,-0.18667,-0.20264
-0.014894,-0.16188,-0.21245
-0.019948,-0.13867,-0.22275
-0.030856,-0.11785,-0.23045
-0.046572,-0.10048,-0.23701
-0.066228,-0.0863,-0.24241
-0.08764,-0.076109,-0.24264
-0.1076,-0.068631,-0.23529
-0.12348,-0.063764,-0.22465
-0.13173,-0.06089,-0.20967
-0.12757,-0.060522,-0.18881
-0.11162,-0.059486,-0.16574
-0.091388,-0.05576,-0.14095
-0.070133,-0.044766,-0.11559
-0.045091,-0.025723,-0.092119
-0.018288,-0.0031426,-0.073711
0.0070877,0.020663,-0.052051
0.03018,0.044127,-0.021955
