-0.63955,-0.58306,0.11437
-0.61412,-0.5669,0.119
-0.58435,-0.54911,0.1284
-0.55284,-0.53114,0.14107
-0.52058,-0.51319,0.15571
-0.48821,-0.49532,0.17094
-0.45611,-0.47758,0.18636
-0.42467,-0.46001,0.20169
-0.39407,-0.4426,0.2167
-0.36428,-0.42539,0.23124
-0.33516,-0.40834,0.24509
-0.30662,-0.39137,0.25809
-0.2786,-0.37443,0.26997
-0.25108,-0.3575,0.28052
-0.22404,-0.34053,0.28956
-0.19744,-0.32348,0.29681
-0.17126,-0.30634,0.30258
-0.14547,-0.28911,0.30707
-0.12007,-0.2718,0.30997
-0.095066,-0.25442,0.31129
-0.070483,-0.23701,0.31129
-0.046336,-0.2196,0.31023
-0.022621,-0.20221,0.30838
0.00068591,-0.1849,0.30566
0.023603,-0.16768,0.30213
0.046128,-0.15083,0.29783
0.068232,-0.13432,0.29265
0.089862,-0.11814,0.28673
0.11094,-0.1024,0.28022
0.1314,-0.087448,0.27317
0.15119,-0.07302,0.26563
0.17026,-0.059076,0.25757
0.18852,-0.045718,0.24896
0.20586,-0.032981,0.23992
0.22214,-0.020681,0.23047
0.23725,-0.0087608,0.22074
0.2511,0.0027839,0.21076
0.26365,0.013957,0.2005
0.27487,0.024802,0.18992
0.28471,0.035364,0.17915
0.29311,0.045676,0.16819
0.3001,0.055754,0.15705
0.30566,0.065607,0.14572
0.30969,0.075239,0.13398
0.31213,0.08452,0.12203
0.313,0.093498,0.10985
0.3123,0.10228,0.097438
0.31009,0.11088,0.084872
0.3064,0.11928,0.072206
0.30121,0.12748,0.059469
0.29461,0.13548,0.046683
0.28669,0.14328,0.033872
0.27756,0.1509,0.021058
0.26732,0.15835,0.0082638
0.25598,0.16563,-0.0044953
0.24363,0.17274,-0.017214
0.23042,0.17963,-0.029877
0.21648,0.18621,-0.042459
0.20196,0.19261,-0.054937
0.18694,0.19871,-0.067323
0.17156,0.20454,-0.079642
0.15593,0.21012,-0.091913
0.14006,0.21536,-0.10415
0.1241,0.22033,-0.11636
0.10812,0.22501,-0.12854
0.092168,0.22928,-0.14071
0.076328,0.23322,-0.15284
0.060694,0.23674,-0.16494
0.045414,0.23991,-0.17707
0.0306,0.24275,-0.18921
0.016386,0.24527,-0.20124
0.0028869,0.24743,-0.21333
-0.0097882,0.24922,-0.22554
-0.021529,0.25059,-0.23787
-0.032226,0.25147,-0.25018
-0.041772,0.25174,-0.26259
-0.050062,0.25133,-0.27509
-0.057017,0.25018,-0.28766
-0.062585,0.24798,-0.30027
-0.066604,0.24469,-0.31294
-0.069113,0.24026,-0.32569
-0.070277,0.23483,-0.33857
-0.07027,0.22876,-0.35153
-0.069597,0.22214,-0.36458
-0.068539,0.21499,-0.37775
-0.067948,0.20725,-0.39109
-0.068722,0.19867,-0.40466
-0.07183,0.18935,-0.41869
-0.07888,0.179,-0.43337
-0.091907,0.16714,-0.44881
-0.11252,0.15357,-0.46518
-0.14055,0.13885,-0.48275
-0.16294,0.12375,-0.50072
-0.16776,0.11271,-0.51743
-0.1573,0.10638,-0.52742
-0.15717,0.10094,-0.5324
