-0.57165,-0.58069,-0.50705
-0.52807,-0.54419,-0.46622
-0.49423,-0.51368,-0.4301
-0.46783,-0.49245,-0.40299
-0.44727,-0.47662,-0.38215
-0.42998,-0.46206,-0.36593
-0.41533,-0.44786,-0.35366
-0.40331,-0.43269,-0.34437
-0.39325,-0.41542,-0.33497
-0.38438,-0.39349,-0.32641
-0.37611,-0.37184,-0.31841
-0.36789,-0.35191,-0.31019
-0.35912,-0.33352,-0.30119
-0.34839,-0.31667,-0.29195
-0.33439,-0.29928,-0.28173
-0.31954,-0.28368,-0.27236
-0.30813,-0.26867,-0.26313
-0.29904,-0.25658,-0.25431
-0.29077,-0.24533,-0.24644
-0.28291,-0.23443,-0.2389
-0.27609,-0.22469,-0.23132
-0.26959,-0.216,-0.22426
-0.26291,-0.20782,-0.21714
-0.25571,-0.19975,-0.21077
-0.24821,-0.19237,-0.20399
-0.2393,-0.18498,-0.19737
-0.22852,-0.17775,-0.19034
-0.21512,-0.17044,-0.18327
-0.19846,-0.16287,-0.17594
-0.17909,-0.15531,-0.16884
-0.1571,-0.1465,-0.1623
-0.13412,-0.13688,-0.15507
-0.1119,-0.12764,-0.14605
-0.090258,-0.11788,-0.13671
-0.069114,-0.10708,-0.12759
-0.046998,-0.096071,-0.11837
-0.027082,-0.084657,-0.10908
-0.010723,-0.07175,-0.099863
0.0026265,-0.058034,-0.090357
0.013357,-0.045675,-0.079428
0.022454,-0.032713,-0.068827
0.030372,-0.01952,-0.058698
0.037603,-0.0067714,-0.048765
0.044044,0.0052937,-0.03969
0.050158,0.016506,-0.030622
0.05589,0.027394,-0.020969
0.061362,0.037979,-0.012707
0.066728,0.049658,-0.0050129
0.072,0.060853,0.003356
0.077293,0.071055,0.010956
0.082714,0.080638,0.01882
0.088459,0.089939,0.026148
0.094425,0.099083,0.033727
0.10086,0.10719,0.040596
0.10773,0.11493,0.048045
0.1153,0.1229,0.056015
0.12374,0.13063,0.065068
0.13323,0.13912,0.073588
0.14256,0.14664,0.082233
0.1516,0.15416,0.091085
0.16022,0.16065,0.10072
0.16795,0.16683,0.10972
0.1749,0.17335,0.11962
0.18142,0.17951,0.1298
0.18773,0.1853,0.1391
0.193,0.19201,0.1486
0.19781,0.20007,0.15914
0.20217,0.20651,0.16884
0.2062,0.2123,0.17821
0.2101,0.21787,0.18796
0.21385,0.22265,0.19845
0.21753,0.22672,0.20832
0.22115,0.23127,0.21769
0.2247,0.23512,0.22629
0.2283,0.23866,0.23437
0.23215,0.24186,0.24317
0.23634,0.2452,0.25138
0.2407,0.2489,0.25995
0.24495,0.25211,0.26701
0.24927,0.25514,0.27439
0.25345,0.25816,0.28259
0.25755,0.26149,0.29101
0.26169,0.26494,0.29991
0.26575,0.26888,0.30792
0.27009,0.27301,0.31676
0.27542,0.27707,0.32616
0.2816,0.28199,0.33699
0.28974,0.28806,0.34794
0.29941,0.29509,0.36034
0.31042,0.30378,0.37271
0.32402,0.31501,0.38639
0.33975,0.32781,0.40009
0.35572,0.34166,0.41578
0.37219,0.35828,0.43496
0.39181,0.38366,0.46091
0.42835,0.41931,0.49295
